country,city,month,attractions,hostelNight,drinks,meals,transport,minTemp,maxTemp,precipitation,currency,currencyCode,visitorsCity,region,wikiLink
Ireland,Dublin,October,10,20.25,15,19.2,3,7.5,14.2,76,Euro,EUR,5.9,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Dublin"" target=""blank"">https://en.wikipedia.org/wiki/Dublin</a>"
Ireland,Dublin,November,10,20.25,15,19.2,3,4.3,10.2,72,Euro,EUR,5.9,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Dublin"" target=""blank"">https://en.wikipedia.org/wiki/Dublin</a>"
Ireland,Dublin,December,10,20.25,15,19.2,3,3.2,8.7,80,Euro,EUR,5.9,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Dublin"" target=""blank"">https://en.wikipedia.org/wiki/Dublin</a>"
Italy,Milan,January,10,19.99,10.5,18,4,-0.8,4.7,55,Euro,EUR,11.3,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Milan"" target=""blank"">https://en.wikipedia.org/wiki/Milan</a>"
Italy,Milan,February,10,19.99,10.5,18,4,0.9,7.8,62,Euro,EUR,11.3,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Milan"" target=""blank"">https://en.wikipedia.org/wiki/Milan</a>"
Italy,Milan,March,10,19.99,10.5,18,4,4.3,13.1,79,Euro,EUR,11.3,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Milan"" target=""blank"">https://en.wikipedia.org/wiki/Milan</a>"
Italy,Milan,April,10,19.99,10.5,18,4,7.9,18.2,92,Euro,EUR,11.3,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Milan"" target=""blank"">https://en.wikipedia.org/wiki/Milan</a>"
Italy,Milan,May,10,19.99,10.5,18,4,12.1,23.1,94,Euro,EUR,11.3,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Milan"" target=""blank"">https://en.wikipedia.org/wiki/Milan</a>"
Italy,Milan,June,10,19.99,10.5,18,4,15.8,26.5,97,Euro,EUR,11.3,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Milan"" target=""blank"">https://en.wikipedia.org/wiki/Milan</a>"
Italy,Milan,July,10,19.99,10.5,18,4,18.3,29.3,67,Euro,EUR,11.3,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Milan"" target=""blank"">https://en.wikipedia.org/wiki/Milan</a>"
Italy,Milan,August,10,19.99,10.5,18,4,17.8,27.8,90,Euro,EUR,11.3,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Milan"" target=""blank"">https://en.wikipedia.org/wiki/Milan</a>"
Italy,Milan,September,10,19.99,10.5,18,4,14.7,24,78,Euro,EUR,11.3,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Milan"" target=""blank"">https://en.wikipedia.org/wiki/Milan</a>"
Italy,Milan,October,10,19.99,10.5,18,4,9.5,17.4,118,Euro,EUR,11.3,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Milan"" target=""blank"">https://en.wikipedia.org/wiki/Milan</a>"
Italy,Milan,November,10,19.99,10.5,18,4,4.6,10.8,110,Euro,EUR,11.3,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Milan"" target=""blank"">https://en.wikipedia.org/wiki/Milan</a>"
Italy,Milan,December,10,19.99,10.5,18,4,0.6,6,71,Euro,EUR,11.3,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Milan"" target=""blank"">https://en.wikipedia.org/wiki/Milan</a>"
Italy,Rome,January,12,22.79,9,19.2,3,3.8,11.7,79,Euro,EUR,26.9,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Rome"" target=""blank"">https://en.wikipedia.org/wiki/Rome</a>"
Italy,Rome,February,12,22.79,9,19.2,3,12,13.3,70,Euro,EUR,26.9,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Rome"" target=""blank"">https://en.wikipedia.org/wiki/Rome</a>"
Italy,Rome,March,12,22.79,9,19.2,3,12,15.5,70,Euro,EUR,26.9,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Rome"" target=""blank"">https://en.wikipedia.org/wiki/Rome</a>"
Italy,Rome,April,12,22.79,9,19.2,3,12,18.9,62,Euro,EUR,26.9,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Rome"" target=""blank"">https://en.wikipedia.org/wiki/Rome</a>"
Italy,Rome,May,12,22.79,9,19.2,3,12,23.3,46,Euro,EUR,26.9,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Rome"" target=""blank"">https://en.wikipedia.org/wiki/Rome</a>"
Italy,Rome,June,12,22.79,9,19.2,3,12,27.5,35,Euro,EUR,26.9,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Rome"" target=""blank"">https://en.wikipedia.org/wiki/Rome</a>"
Italy,Rome,July,12,22.79,9,19.2,3,12,30.6,17,Euro,EUR,26.9,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Rome"" target=""blank"">https://en.wikipedia.org/wiki/Rome</a>"
Italy,Rome,August,12,22.79,9,19.2,3,12,30.2,33,Euro,EUR,26.9,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Rome"" target=""blank"">https://en.wikipedia.org/wiki/Rome</a>"
Italy,Rome,September,12,22.79,9,19.2,3,12,26.7,73,Euro,EUR,26.9,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Rome"" target=""blank"">https://en.wikipedia.org/wiki/Rome</a>"
Italy,Rome,October,12,22.79,9,19.2,3,12,21.9,103,Euro,EUR,26.9,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Rome"" target=""blank"">https://en.wikipedia.org/wiki/Rome</a>"
Italy,Rome,November,12,22.79,9,19.2,3,12,16.7,114,Euro,EUR,26.9,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Rome"" target=""blank"">https://en.wikipedia.org/wiki/Rome</a>"
Italy,Rome,December,12,22.79,9,19.2,3,12,12.9,96,Euro,EUR,26.9,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Rome"" target=""blank"">https://en.wikipedia.org/wiki/Rome</a>"
Netherlands,Amsterdam,January,15,30.35,12,16.8,5.6,-0.1,4.9,70,Euro,EUR,15.5,Western Europe,"<a href=""https://en.wikipedia.org/wiki/Amsterdam"" target=""blank"">https://en.wikipedia.org/wiki/Amsterdam</a>"
Netherlands,Amsterdam,February,15,30.35,12,16.8,5.6,-0.1,5.4,47,Euro,EUR,15.5,Western Europe,"<a href=""https://en.wikipedia.org/wiki/Amsterdam"" target=""blank"">https://en.wikipedia.org/wiki/Amsterdam</a>"
Netherlands,Amsterdam,March,15,30.35,12,16.8,5.6,1.6,8,64,Euro,EUR,15.5,Western Europe,"<a href=""https://en.wikipedia.org/wiki/Amsterdam"" target=""blank"">https://en.wikipedia.org/wiki/Amsterdam</a>"
Netherlands,Amsterdam,April,15,30.35,12,16.8,5.6,4,8.1,44,Euro,EUR,15.5,Western Europe,"<a href=""https://en.wikipedia.org/wiki/Amsterdam"" target=""blank"">https://en.wikipedia.org/wiki/Amsterdam</a>"
Netherlands,Amsterdam,May,15,30.35,12,16.8,5.6,7.7,15.8,50,Euro,EUR,15.5,Western Europe,"<a href=""https://en.wikipedia.org/wiki/Amsterdam"" target=""blank"">https://en.wikipedia.org/wiki/Amsterdam</a>"
Netherlands,Amsterdam,June,15,30.35,12,16.8,5.6,10.6,18.8,59,Euro,EUR,15.5,Western Europe,"<a href=""https://en.wikipedia.org/wiki/Amsterdam"" target=""blank"">https://en.wikipedia.org/wiki/Amsterdam</a>"
Netherlands,Amsterdam,July,15,30.35,12,16.8,5.6,12.6,20.5,75,Euro,EUR,15.5,Western Europe,"<a href=""https://en.wikipedia.org/wiki/Amsterdam"" target=""blank"">https://en.wikipedia.org/wiki/Amsterdam</a>"
Netherlands,Amsterdam,August,15,30.35,12,16.8,5.6,12.5,20.6,77,Euro,EUR,15.5,Western Europe,"<a href=""https://en.wikipedia.org/wiki/Amsterdam"" target=""blank"">https://en.wikipedia.org/wiki/Amsterdam</a>"
Netherlands,Amsterdam,September,15,30.35,12,16.8,5.6,10.4,18.3,79,Euro,EUR,15.5,Western Europe,"<a href=""https://en.wikipedia.org/wiki/Amsterdam"" target=""blank"">https://en.wikipedia.org/wiki/Amsterdam</a>"
Netherlands,Amsterdam,October,15,30.35,12,16.8,5.6,7.5,14.2,87,Euro,EUR,15.5,Western Europe,"<a href=""https://en.wikipedia.org/wiki/Amsterdam"" target=""blank"">https://en.wikipedia.org/wiki/Amsterdam</a>"
Netherlands,Amsterdam,November,15,30.35,12,16.8,5.6,3.7,9,79,Euro,EUR,15.5,Western Europe,"<a href=""https://en.wikipedia.org/wiki/Amsterdam"" target=""blank"">https://en.wikipedia.org/wiki/Amsterdam</a>"
Netherlands,Amsterdam,December,15,30.35,12,16.8,5.6,1.1,6,74,Euro,EUR,15.5,Western Europe,"<a href=""https://en.wikipedia.org/wiki/Amsterdam"" target=""blank"">https://en.wikipedia.org/wiki/Amsterdam</a>"
Norway,Oslo,January,8.33,28.23,15.63,23.75,6.88,-6.2,-1.2,49,Norwegian Kroner,NOK,7.25,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Oslo"" target=""blank"">https://en.wikipedia.org/wiki/Oslo</a>"
Norway,Oslo,February,8.33,28.23,15.63,23.75,6.88,-6.7,-0.8,36,Norwegian Kroner,NOK,7.25,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Oslo"" target=""blank"">https://en.wikipedia.org/wiki/Oslo</a>"
Norway,Oslo,March,8.33,28.23,15.63,23.75,6.88,-2.9,3.5,43,Norwegian Kroner,NOK,7.25,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Oslo"" target=""blank"">https://en.wikipedia.org/wiki/Oslo</a>"
Norway,Oslo,April,8.33,28.23,15.63,23.75,6.88,1,9.1,41,Norwegian Kroner,NOK,7.25,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Oslo"" target=""blank"">https://en.wikipedia.org/wiki/Oslo</a>"
Norway,Oslo,May,8.33,28.23,15.63,23.75,6.88,6.5,16,50,Norwegian Kroner,NOK,7.25,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Oslo"" target=""blank"">https://en.wikipedia.org/wiki/Oslo</a>"
Norway,Oslo,June,8.33,28.23,15.63,23.75,6.88,10.9,20.1,64,Norwegian Kroner,NOK,7.25,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Oslo"" target=""blank"">https://en.wikipedia.org/wiki/Oslo</a>"
Norway,Oslo,July,8.33,28.23,15.63,23.75,6.88,12.6,21.6,77,Norwegian Kroner,NOK,7.25,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Oslo"" target=""blank"">https://en.wikipedia.org/wiki/Oslo</a>"
Norway,Oslo,August,8.33,28.23,15.63,23.75,6.88,11.8,20.4,89,Norwegian Kroner,NOK,7.25,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Oslo"" target=""blank"">https://en.wikipedia.org/wiki/Oslo</a>"
Norway,Oslo,September,8.33,28.23,15.63,23.75,6.88,8,15.2,83,Norwegian Kroner,NOK,7.25,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Oslo"" target=""blank"">https://en.wikipedia.org/wiki/Oslo</a>"
Norway,Oslo,October,8.33,28.23,15.63,23.75,6.88,4.2,9.5,81,Norwegian Kroner,NOK,7.25,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Oslo"" target=""blank"">https://en.wikipedia.org/wiki/Oslo</a>"
Norway,Oslo,November,8.33,28.23,15.63,23.75,6.88,-0.8,3.6,74,Norwegian Kroner,NOK,7.25,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Oslo"" target=""blank"">https://en.wikipedia.org/wiki/Oslo</a>"
Norway,Oslo,December,8.33,28.23,15.63,23.75,6.88,-4.7,0.1,53,Norwegian Kroner,NOK,7.25,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Oslo"" target=""blank"">https://en.wikipedia.org/wiki/Oslo</a>"
Poland,Warsaw,January,5.38,10.94,5.61,9.26,1.59,-6.2,-0.8,22,Polish Zlotych,PLN,9.7,Eastern Europe,"<a href=""https://en.wikipedia.org/wiki/Warsaw"" target=""blank"">https://en.wikipedia.org/wiki/Warsaw</a>"
Poland,Warsaw,February,5.38,10.94,5.61,9.26,1.59,-5.6,0.3,23,Polish Zlotych,PLN,9.7,Eastern Europe,"<a href=""https://en.wikipedia.org/wiki/Warsaw"" target=""blank"">https://en.wikipedia.org/wiki/Warsaw</a>"
Poland,Warsaw,March,5.38,10.94,5.61,9.26,1.59,-2.2,5.2,25,Polish Zlotych,PLN,9.7,Eastern Europe,"<a href=""https://en.wikipedia.org/wiki/Warsaw"" target=""blank"">https://en.wikipedia.org/wiki/Warsaw</a>"
Poland,Warsaw,April,5.38,10.94,5.61,9.26,1.59,3,12.9,33,Polish Zlotych,PLN,9.7,Eastern Europe,"<a href=""https://en.wikipedia.org/wiki/Warsaw"" target=""blank"">https://en.wikipedia.org/wiki/Warsaw</a>"
Poland,Warsaw,May,5.38,10.94,5.61,9.26,1.59,7.9,18.7,53,Polish Zlotych,PLN,9.7,Eastern Europe,"<a href=""https://en.wikipedia.org/wiki/Warsaw"" target=""blank"">https://en.wikipedia.org/wiki/Warsaw</a>"
Poland,Warsaw,June,5.38,10.94,5.61,9.26,1.59,11.5,22.2,67,Polish Zlotych,PLN,9.7,Eastern Europe,"<a href=""https://en.wikipedia.org/wiki/Warsaw"" target=""blank"">https://en.wikipedia.org/wiki/Warsaw</a>"
Poland,Warsaw,July,5.38,10.94,5.61,9.26,1.59,12.9,23.5,71,Polish Zlotych,PLN,9.7,Eastern Europe,"<a href=""https://en.wikipedia.org/wiki/Warsaw"" target=""blank"">https://en.wikipedia.org/wiki/Warsaw</a>"
Poland,Warsaw,August,5.38,10.94,5.61,9.26,1.59,12.1,22.8,58,Polish Zlotych,PLN,9.7,Eastern Europe,"<a href=""https://en.wikipedia.org/wiki/Warsaw"" target=""blank"">https://en.wikipedia.org/wiki/Warsaw</a>"
Poland,Warsaw,September,5.38,10.94,5.61,9.26,1.59,8.6,18.1,43,Polish Zlotych,PLN,9.7,Eastern Europe,"<a href=""https://en.wikipedia.org/wiki/Warsaw"" target=""blank"">https://en.wikipedia.org/wiki/Warsaw</a>"
Poland,Warsaw,October,5.38,10.94,5.61,9.26,1.59,4.5,12.5,35,Polish Zlotych,PLN,9.7,Eastern Europe,"<a href=""https://en.wikipedia.org/wiki/Warsaw"" target=""blank"">https://en.wikipedia.org/wiki/Warsaw</a>"
Poland,Warsaw,November,5.38,10.94,5.61,9.26,1.59,0.6,5.7,39,Polish Zlotych,PLN,9.7,Eastern Europe,"<a href=""https://en.wikipedia.org/wiki/Warsaw"" target=""blank"">https://en.wikipedia.org/wiki/Warsaw</a>"
Poland,Warsaw,December,5.38,10.94,5.61,9.26,1.59,-3.4,1.2,32,Polish Zlotych,PLN,9.7,Eastern Europe,"<a href=""https://en.wikipedia.org/wiki/Warsaw"" target=""blank"">https://en.wikipedia.org/wiki/Warsaw</a>"
Portugal,Lisbon,January,8,10.5,10.5,16.8,2.8,8.6,14.8,101,Euro,EUR,10.67,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Lisbon"" target=""blank"">https://en.wikipedia.org/wiki/Lisbon</a>"
Portugal,Lisbon,February,8,10.5,10.5,16.8,2.8,9.2,15.7,92,Euro,EUR,10.67,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Lisbon"" target=""blank"">https://en.wikipedia.org/wiki/Lisbon</a>"
Portugal,Lisbon,March,8,10.5,10.5,16.8,2.8,10.1,17.5,72,Euro,EUR,10.67,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Lisbon"" target=""blank"">https://en.wikipedia.org/wiki/Lisbon</a>"
Portugal,Lisbon,April,8,10.5,10.5,16.8,2.8,11.5,19.4,53,Euro,EUR,10.67,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Lisbon"" target=""blank"">https://en.wikipedia.org/wiki/Lisbon</a>"
Portugal,Lisbon,May,8,10.5,10.5,16.8,2.8,13.2,21.9,41,Euro,EUR,10.67,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Lisbon"" target=""blank"">https://en.wikipedia.org/wiki/Lisbon</a>"
Portugal,Lisbon,June,8,10.5,10.5,16.8,2.8,15.6,24.7,20,Euro,EUR,10.67,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Lisbon"" target=""blank"">https://en.wikipedia.org/wiki/Lisbon</a>"
Portugal,Lisbon,July,8,10.5,10.5,16.8,2.8,17.4,27.4,3,Euro,EUR,10.67,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Lisbon"" target=""blank"">https://en.wikipedia.org/wiki/Lisbon</a>"
Portugal,Lisbon,August,8,10.5,10.5,16.8,2.8,17.6,27.8,5,Euro,EUR,10.67,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Lisbon"" target=""blank"">https://en.wikipedia.org/wiki/Lisbon</a>"
Portugal,Lisbon,September,8,10.5,10.5,16.8,2.8,16.9,26.3,23,Euro,EUR,10.67,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Lisbon"" target=""blank"">https://en.wikipedia.org/wiki/Lisbon</a>"
Portugal,Lisbon,October,8,10.5,10.5,16.8,2.8,14.8,22.6,71,Euro,EUR,10.67,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Lisbon"" target=""blank"">https://en.wikipedia.org/wiki/Lisbon</a>"
Portugal,Lisbon,November,8,10.5,10.5,16.8,2.8,11.4,17.9,106,Euro,EUR,10.67,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Lisbon"" target=""blank"">https://en.wikipedia.org/wiki/Lisbon</a>"
Portugal,Lisbon,December,8,10.5,10.5,16.8,2.8,9.3,15,104,Euro,EUR,10.67,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Lisbon"" target=""blank"">https://en.wikipedia.org/wiki/Lisbon</a>"
Spain,Barcelona,January,13,19.92,9,19.2,4.3,6.6,13.1,39,Euro,EUR,20.6,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Barcelona"" target=""blank"">https://en.wikipedia.org/wiki/Barcelona</a>"
Spain,Barcelona,February,13,19.92,9,19.2,4.3,7.4,14.1,36,Euro,EUR,20.6,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Barcelona"" target=""blank"">https://en.wikipedia.org/wiki/Barcelona</a>"
Spain,Barcelona,March,13,19.92,9,19.2,4.3,9,16.1,45,Euro,EUR,20.6,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Barcelona"" target=""blank"">https://en.wikipedia.org/wiki/Barcelona</a>"
Spain,Barcelona,April,13,19.92,9,19.2,4.3,10.7,18.6,48,Euro,EUR,20.6,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Barcelona"" target=""blank"">https://en.wikipedia.org/wiki/Barcelona</a>"
Spain,Barcelona,May,13,19.92,9,19.2,4.3,13.8,21.7,52,Euro,EUR,20.6,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Barcelona"" target=""blank"">https://en.wikipedia.org/wiki/Barcelona</a>"
Spain,Barcelona,June,13,19.92,9,19.2,4.3,17.5,25.3,42,Euro,EUR,20.6,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Barcelona"" target=""blank"">https://en.wikipedia.org/wiki/Barcelona</a>"
Spain,Barcelona,July,13,19.92,9,19.2,4.3,20.3,27.9,25,Euro,EUR,20.6,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Barcelona"" target=""blank"">https://en.wikipedia.org/wiki/Barcelona</a>"
Spain,Barcelona,August,13,19.92,9,19.2,4.3,20.2,27.5,51,Euro,EUR,20.6,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Barcelona"" target=""blank"">https://en.wikipedia.org/wiki/Barcelona</a>"
Spain,Barcelona,September,13,19.92,9,19.2,4.3,18.3,25.1,73,Euro,EUR,20.6,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Barcelona"" target=""blank"">https://en.wikipedia.org/wiki/Barcelona</a>"
Spain,Barcelona,October,13,19.92,9,19.2,4.3,14.4,20.9,93,Euro,EUR,20.6,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Barcelona"" target=""blank"">https://en.wikipedia.org/wiki/Barcelona</a>"
Spain,Barcelona,November,13,19.92,9,19.2,4.3,10.3,16.5,59,Euro,EUR,20.6,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Barcelona"" target=""blank"">https://en.wikipedia.org/wiki/Barcelona</a>"
Spain,Barcelona,December,13,19.92,9,19.2,4.3,7.7,13.7,49,Euro,EUR,20.6,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Barcelona"" target=""blank"">https://en.wikipedia.org/wiki/Barcelona</a>"
Spain,Madrid,January,10,16.49,6,19.2,3,1.4,8.6,43,Euro,EUR,19.2,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Madrid"" target=""blank"">https://en.wikipedia.org/wiki/Madrid</a>"
Spain,Madrid,February,10,16.49,6,19.2,3,1.9,10.9,44,Euro,EUR,19.2,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Madrid"" target=""blank"">https://en.wikipedia.org/wiki/Madrid</a>"
Spain,Madrid,March,10,16.49,6,19.2,3,4.6,14.7,35,Euro,EUR,19.2,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Madrid"" target=""blank"">https://en.wikipedia.org/wiki/Madrid</a>"
Spain,Madrid,April,10,16.49,6,19.2,3,6.7,17.8,45,Euro,EUR,19.2,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Madrid"" target=""blank"">https://en.wikipedia.org/wiki/Madrid</a>"
Spain,Madrid,May,10,16.49,6,19.2,3,10,21.6,44,Euro,EUR,19.2,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Madrid"" target=""blank"">https://en.wikipedia.org/wiki/Madrid</a>"
Spain,Madrid,June,10,16.49,6,19.2,3,14.1,26.8,28,Euro,EUR,19.2,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Madrid"" target=""blank"">https://en.wikipedia.org/wiki/Madrid</a>"
Spain,Madrid,July,10,16.49,6,19.2,3,17.3,30.8,11,Euro,EUR,19.2,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Madrid"" target=""blank"">https://en.wikipedia.org/wiki/Madrid</a>"
Spain,Madrid,August,10,16.49,6,19.2,3,17,29.5,11,Euro,EUR,19.2,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Madrid"" target=""blank"">https://en.wikipedia.org/wiki/Madrid</a>"
Spain,Madrid,September,10,16.49,6,19.2,3,14.1,25.2,30,Euro,EUR,19.2,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Madrid"" target=""blank"">https://en.wikipedia.org/wiki/Madrid</a>"
Spain,Madrid,October,10,16.49,6,19.2,3,9.4,18.7,51,Euro,EUR,19.2,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Madrid"" target=""blank"">https://en.wikipedia.org/wiki/Madrid</a>"
Spain,Madrid,November,10,16.49,6,19.2,3,4.9,12.9,58,Euro,EUR,19.2,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Madrid"" target=""blank"">https://en.wikipedia.org/wiki/Madrid</a>"
Spain,Madrid,December,10,16.49,6,19.2,3,2,8.9,50,Euro,EUR,19.2,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Madrid"" target=""blank"">https://en.wikipedia.org/wiki/Madrid</a>"
Sweden,Stockholm,January,14.32,24.44,14.32,20.62,6.87,-4.4,-0.1,39,Swedish Kronor,SEK,9.3,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Stockholm"" target=""blank"">https://en.wikipedia.org/wiki/Stockholm</a>"
Sweden,Stockholm,February,14.32,24.44,14.32,20.62,6.87,-4.9,-0.2,28,Swedish Kronor,SEK,9.3,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Stockholm"" target=""blank"">https://en.wikipedia.org/wiki/Stockholm</a>"
Sweden,Stockholm,March,14.32,24.44,14.32,20.62,6.87,-2.3,3.3,25,Swedish Kronor,SEK,9.3,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Stockholm"" target=""blank"">https://en.wikipedia.org/wiki/Stockholm</a>"
Sweden,Stockholm,April,14.32,24.44,14.32,20.62,6.87,1.2,8.9,30,Swedish Kronor,SEK,9.3,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Stockholm"" target=""blank"">https://en.wikipedia.org/wiki/Stockholm</a>"
Sweden,Stockholm,May,14.32,24.44,14.32,20.62,6.87,6.1,15.8,30,Swedish Kronor,SEK,9.3,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Stockholm"" target=""blank"">https://en.wikipedia.org/wiki/Stockholm</a>"
Sweden,Stockholm,June,14.32,24.44,14.32,20.62,6.87,11.2,20.6,45,Swedish Kronor,SEK,9.3,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Stockholm"" target=""blank"">https://en.wikipedia.org/wiki/Stockholm</a>"
Sweden,Stockholm,July,14.32,24.44,14.32,20.62,6.87,13.6,22.2,66,Swedish Kronor,SEK,9.3,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Stockholm"" target=""blank"">https://en.wikipedia.org/wiki/Stockholm</a>"
Sweden,Stockholm,August,14.32,24.44,14.32,20.62,6.87,13,20.8,63,Swedish Kronor,SEK,9.3,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Stockholm"" target=""blank"">https://en.wikipedia.org/wiki/Stockholm</a>"
Sweden,Stockholm,September,14.32,24.44,14.32,20.62,6.87,9.2,15.4,54,Swedish Kronor,SEK,9.3,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Stockholm"" target=""blank"">https://en.wikipedia.org/wiki/Stockholm</a>"
Sweden,Stockholm,October,14.32,24.44,14.32,20.62,6.87,5.3,10,49,Swedish Kronor,SEK,9.3,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Stockholm"" target=""blank"">https://en.wikipedia.org/wiki/Stockholm</a>"
Sweden,Stockholm,November,14.32,24.44,14.32,20.62,6.87,0.8,4.6,52,Swedish Kronor,SEK,9.3,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Stockholm"" target=""blank"">https://en.wikipedia.org/wiki/Stockholm</a>"
Sweden,Stockholm,December,14.32,24.44,14.32,20.62,6.87,-2.6,1.5,46,Swedish Kronor,SEK,9.3,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Stockholm"" target=""blank"">https://en.wikipedia.org/wiki/Stockholm</a>"
Turkey,Istanbul,January,4.57,7.32,6.86,7.5,1.22,3,8.5,102,Turkish Iira,TRY,13.4,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Istanbul"" target=""blank"">https://en.wikipedia.org/wiki/Istanbul</a>"
Turkey,Istanbul,February,4.57,7.32,6.86,7.5,1.22,3,8.7,71,Turkish Iira,TRY,13.4,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Istanbul"" target=""blank"">https://en.wikipedia.org/wiki/Istanbul</a>"
Turkey,Istanbul,March,4.57,7.32,6.86,7.5,1.22,3.9,10.7,70,Turkish Iira,TRY,13.4,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Istanbul"" target=""blank"">https://en.wikipedia.org/wiki/Istanbul</a>"
Turkey,Istanbul,April,4.57,7.32,6.86,7.5,1.22,7.5,15.9,51,Turkish Iira,TRY,13.4,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Istanbul"" target=""blank"">https://en.wikipedia.org/wiki/Istanbul</a>"
